%Previsao,VTMP-925,VTMP-850,VTMP-500,TEMP-850,TEMP-500,TEMP-250,PSNM-000,UMES-925,UMES-850,UMES-500,AGPL-925,ZGEO-850,ZGEO-500,ZGEO-250,UVEL-850,UVEL-500,UVEL-250,VVEL-850,VVEL-500,VVEL-250,PREC-000,PREV-000
048,   -0.170,    0.019,   -0.154,    0.027,   -0.158,    0.210,   -0.624,   -0.059,   -0.037,    0.030,    0.074,   -4.709,   -6.042,   -5.778,    0.270,    0.115,   -0.048,    0.010,   -0.089,    0.089,      NaN,      NaN
048,   -0.088,    0.039,   -0.249,    0.044,   -0.253,    0.228,   -0.527,   -0.004,   -0.021,    0.028,    0.158,   -3.753,   -5.591,   -6.203,    0.326,    0.212,   -0.236,   -0.005,   -0.012,    0.035,      NaN,      NaN
048,   -0.101,    0.047,   -0.257,    0.048,   -0.261,    0.186,   -0.578,    0.025,    0.005,    0.029,    0.203,   -4.222,   -6.065,   -7.405,    0.316,    0.192,   -0.072,    0.065,   -0.065,    0.052,      NaN,      NaN
048,   -0.247,   -0.052,   -0.328,   -0.046,   -0.333,    0.223,   -0.521,   -0.030,   -0.021,    0.030,    0.147,   -4.499,   -7.782,   -9.221,    0.308,    0.224,   -0.293,    0.087,   -0.113,    0.044,      NaN,      NaN
048,   -0.197,    0.013,   -0.297,    0.014,   -0.303,    0.229,   -0.586,   -0.028,    0.007,    0.040,    0.199,   -4.795,   -7.651,   -8.408,    0.408,    0.206,   -0.127,    0.051,   -0.052,   -0.078,      NaN,      NaN
048,   -0.183,   -0.034,   -0.316,   -0.031,   -0.323,    0.284,   -0.508,   -0.014,   -0.009,    0.046,    0.219,   -4.163,   -7.778,   -8.354,    0.232,    0.304,   -0.190,    0.000,    0.064,   -0.063,      NaN,      NaN
048,   -0.115,    0.057,   -0.267,    0.054,   -0.274,    0.152,   -0.500,   -0.002,    0.028,    0.048,    0.250,   -3.750,   -6.799,   -7.194,    0.303,    0.182,   -0.303,    0.099,   -0.061,   -0.093,      NaN,      NaN
048,   -0.197,   -0.053,   -0.200,   -0.048,   -0.207,    0.212,   -0.438,   -0.056,   -0.021,    0.048,    0.174,   -3.784,   -6.866,   -5.768,    0.191,    0.185,   -0.376,    0.001,    0.024,    0.056,      NaN,      NaN
048,   -0.159,   -0.031,   -0.177,   -0.029,   -0.184,    0.205,   -0.379,   -0.042,   -0.000,    0.048,    0.158,   -3.199,   -5.992,   -4.925,    0.247,    0.193,   -0.296,   -0.178,   -0.030,    0.121,      NaN,      NaN
048,   -0.155,   -0.070,   -0.179,   -0.069,   -0.185,    0.257,   -0.256,   -0.048,    0.002,    0.042,    0.134,   -2.403,   -5.516,   -3.582,    0.142,    0.144,   -0.244,   -0.113,   -0.046,   -0.000,      NaN,      NaN
048,   -0.056,    0.036,   -0.142,    0.032,   -0.149,    0.270,   -0.283,   -0.003,    0.030,    0.048,    0.194,   -2.139,   -4.374,   -2.014,    0.195,    0.073,   -0.279,   -0.108,    0.005,    0.055,      NaN,      NaN
048,   -0.190,   -0.108,   -0.081,   -0.105,   -0.088,    0.306,   -0.382,   -0.063,   -0.004,    0.045,    0.130,   -3.487,   -5.699,   -2.355,    0.225,    0.085,   -0.237,   -0.135,    0.003,    0.047,      NaN,      NaN
048,   -0.137,   -0.033,   -0.058,   -0.034,   -0.066,    0.225,   -0.348,   -0.053,    0.013,    0.048,    0.150,   -3.067,   -4.705,   -1.333,    0.236,    0.133,   -0.250,   -0.158,   -0.015,    0.076,      NaN,      NaN
048,   -0.194,   -0.098,   -0.101,   -0.092,   -0.108,    0.266,   -0.405,   -0.029,   -0.027,    0.044,    0.132,   -3.762,   -6.242,   -3.283,    0.223,    0.265,   -0.273,   -0.055,    0.024,    0.023,      NaN,      NaN
048,   -0.173,   -0.054,   -0.100,   -0.052,   -0.106,    0.244,   -0.468,   -0.006,   -0.003,    0.038,    0.130,   -4.066,   -6.470,   -3.664,    0.278,    0.204,   -0.259,   -0.078,    0.010,    0.070,      NaN,      NaN
048,   -0.220,   -0.130,   -0.147,   -0.126,   -0.153,    0.246,   -0.428,   -0.049,   -0.013,    0.037,    0.107,   -4.118,   -7.313,   -5.101,    0.233,    0.240,   -0.225,   -0.052,   -0.006,    0.117,      NaN,      NaN
048,   -0.133,    0.005,   -0.128,    0.005,   -0.132,    0.236,   -0.483,   -0.041,    0.003,    0.031,    0.154,   -3.960,   -6.354,   -4.247,    0.301,    0.274,   -0.308,   -0.046,    0.075,   -0.068,      NaN,      NaN
048,   -0.091,    0.028,   -0.129,    0.033,   -0.136,    0.258,   -0.559,   -0.040,   -0.025,    0.045,    0.163,   -4.244,   -6.083,   -3.997,    0.203,    0.185,   -0.233,    0.034,    0.028,   -0.088,      NaN,      NaN
048,   -0.047,    0.076,   -0.135,    0.080,   -0.141,    0.165,   -0.606,   -0.023,   -0.013,    0.039,    0.134,   -4.205,   -5.989,   -4.616,    0.247,    0.223,   -0.202,    0.030,    0.057,    0.003,      NaN,      NaN
048,   -0.073,    0.087,   -0.083,    0.098,   -0.089,    0.179,   -0.568,   -0.028,   -0.056,    0.038,    0.117,   -3.747,   -5.001,   -3.036,    0.305,    0.131,   -0.271,   -0.130,    0.122,   -0.054,      NaN,      NaN
048,   -0.047,    0.091,   -0.083,    0.098,   -0.089,    0.192,   -0.691,   -0.044,   -0.033,    0.038,    0.121,   -4.562,   -5.515,   -4.024,    0.274,    0.315,   -0.086,   -0.111,    0.093,    0.001,      NaN,      NaN
048,    0.002,    0.072,   -0.166,    0.081,   -0.171,    0.232,   -0.737,   -0.020,   -0.045,    0.031,    0.100,   -4.718,   -5.919,   -4.086,    0.357,    0.160,   -0.206,   -0.094,    0.020,    0.047,      NaN,      NaN
048,    0.078,    0.145,   -0.178,    0.149,   -0.182,    0.219,   -0.805,    0.025,   -0.012,    0.025,    0.130,   -4.796,   -5.747,   -4.442,    0.255,    0.189,   -0.219,   -0.067,    0.077,   -0.045,      NaN,      NaN
048,    0.034,    0.096,   -0.173,    0.107,   -0.177,    0.213,   -0.841,   -0.002,   -0.056,    0.029,    0.127,   -5.216,   -6.424,   -5.207,    0.330,    0.221,   -0.265,   -0.100,    0.058,    0.049,      NaN,      NaN
048,    0.077,    0.135,   -0.168,    0.140,   -0.173,    0.156,   -0.937,   -0.001,   -0.026,    0.035,    0.148,   -5.805,   -6.691,   -5.638,    0.320,    0.223,   -0.116,   -0.084,    0.029,    0.011,      NaN,      NaN
048,    0.073,    0.130,   -0.231,    0.143,   -0.237,    0.206,   -0.856,   -0.017,   -0.065,    0.035,    0.122,   -5.237,   -6.931,   -6.132,    0.247,    0.261,   -0.169,   -0.027,   -0.057,    0.015,      NaN,      NaN
048,    0.185,    0.214,   -0.219,    0.218,   -0.225,    0.141,   -0.737,    0.020,   -0.018,    0.037,    0.169,   -3.972,   -5.198,   -4.936,    0.241,    0.131,   -0.214,    0.017,   -0.014,   -0.000,      NaN,      NaN
048,    0.090,    0.113,   -0.283,    0.122,   -0.289,    0.161,   -0.742,   -0.030,   -0.042,    0.039,    0.101,   -4.533,   -7.123,   -7.376,    0.287,    0.257,   -0.280,   -0.049,    0.076,   -0.153,      NaN,      NaN
048,    0.106,    0.199,   -0.236,    0.204,   -0.243,    0.145,   -0.649,   -0.026,   -0.023,    0.043,    0.139,   -3.764,   -5.862,   -6.022,    0.233,    0.250,   -0.196,   -0.033,    0.039,   -0.034,      NaN,      NaN
048,    0.062,    0.150,   -0.272,    0.159,   -0.279,    0.192,   -0.494,   -0.025,   -0.048,    0.046,    0.125,   -2.875,   -5.702,   -5.837,    0.233,    0.081,   -0.357,   -0.055,    0.093,   -0.186,      NaN,      NaN
048,    0.087,    0.131,   -0.229,    0.134,   -0.236,    0.134,   -0.523,    0.002,   -0.009,    0.045,    0.159,   -3.104,   -5.850,   -6.819,    0.246,    0.139,   -0.293,    0.074,    0.037,    0.035,      NaN,      NaN
048,   -0.008,    0.017,   -0.267,    0.028,   -0.273,    0.190,   -0.426,   -0.044,   -0.051,    0.038,    0.077,   -2.869,   -6.272,   -7.015,    0.228,    0.213,   -0.358,   -0.092,    0.042,    0.078,      NaN,      NaN
048,    0.073,   -0.015,   -0.019,   -0.015,   -0.019,    0.020,   -0.118,   -0.017,    0.002,    0.004,    0.034,   -0.750,   -1.113,   -0.708,   -0.020,    0.033,   -0.116,    0.110,   -0.002,   -0.097,      NaN,      NaN
048,    0.324,    0.108,   -0.010,    0.100,   -0.010,    0.001,   -0.057,   -0.032,    0.043,    0.004,    0.053,    0.618,    0.423,    0.795,    0.051,   -0.112,   -0.046,    0.070,   -0.004,   -0.023,      NaN,      NaN
048,   -0.081,    0.028,   -0.010,    0.030,   -0.010,    0.001,    0.055,    0.021,   -0.008,    0.005,    0.017,    0.377,   -0.036,    0.215,    0.038,   -0.002,   -0.090,    0.045,   -0.031,    0.079,      NaN,      NaN
048,   -0.213,   -0.078,   -0.019,   -0.072,   -0.020,    0.004,   -0.008,    0.019,   -0.033,    0.007,   -0.016,   -0.742,   -1.514,   -1.433,    0.050,   -0.022,   -0.183,   -0.024,   -0.007,    0.013,      NaN,      NaN
048,    0.064,    0.001,   -0.032,   -0.002,   -0.033,   -0.016,   -0.115,   -0.017,    0.017,    0.008,    0.023,   -0.768,   -1.034,   -1.380,    0.089,    0.042,   -0.082,    0.041,    0.044,   -0.107,      NaN,      NaN
048,    0.268,    0.088,   -0.014,    0.081,   -0.016,   -0.024,   -0.044,   -0.052,    0.038,    0.010,    0.037,    0.374,    0.470,    0.088,    0.021,    0.070,    0.023,    0.077,    0.002,   -0.178,      NaN,      NaN
048,   -0.137,    0.030,   -0.011,    0.035,   -0.013,   -0.003,    0.042,   -0.013,   -0.029,    0.011,    0.005,    0.059,    0.038,   -0.239,    0.115,    0.140,    0.056,    0.014,   -0.010,   -0.080,      NaN,      NaN
048,   -0.274,   -0.120,   -0.006,   -0.114,   -0.006,    0.017,    0.007,    0.017,   -0.030,    0.005,   -0.031,   -0.839,   -1.277,   -1.122,    0.044,    0.093,    0.120,   -0.077,    0.070,    0.016,      NaN,      NaN
