%Previsao,VTMP-925,VTMP-850,VTMP-500,TEMP-850,TEMP-500,TEMP-250,PSNM-000,UMES-925,UMES-850,UMES-500,AGPL-925,ZGEO-850,ZGEO-500,ZGEO-250,UVEL-850,UVEL-500,UVEL-250,VVEL-850,VVEL-500,VVEL-250,PREC-000,PREV-000
144,    4.286,    4.579,    3.257,    4.501,    3.238,    3.197,   12.086,    1.762,    1.954,    0.880,    6.155,   81.216,   88.236,  107.422,    6.424,    7.825,   10.510,    6.513,    9.154,   12.374,      NaN,      NaN
144,    4.384,    4.686,    3.078,    4.614,    3.060,    3.227,   11.332,    1.773,    1.983,    0.878,    6.078,   76.280,   86.211,  103.976,    6.693,    8.100,   10.346,    6.679,    9.450,   12.237,      NaN,      NaN
144,    4.468,    4.673,    3.164,    4.601,    3.144,    3.136,   12.082,    1.757,    2.003,    0.881,    6.139,   81.755,   93.627,  114.212,    6.740,    8.396,   10.651,    6.616,    9.450,   12.384,      NaN,      NaN
144,    4.169,    4.478,    3.240,    4.393,    3.219,    3.128,   11.151,    1.847,    2.054,    0.895,    6.441,   76.090,   90.327,  112.823,    6.574,    8.189,   10.781,    6.222,    9.154,   12.432,      NaN,      NaN
144,    4.027,    4.395,    3.194,    4.310,    3.175,    3.034,   10.529,    1.866,    2.035,    0.888,    6.511,   73.333,   89.258,  110.653,    6.229,    7.988,   10.566,    5.981,    8.759,   11.962,      NaN,      NaN
144,    3.877,    4.209,    3.120,    4.130,    3.102,    3.104,    9.903,    1.886,    2.039,    0.911,    6.460,   70.994,   85.471,  107.165,    6.219,    7.792,   10.818,    6.105,    8.255,   11.455,      NaN,      NaN
144,    3.976,    4.297,    3.137,    4.218,    3.118,    3.280,   10.603,    1.859,    2.070,    0.923,    6.578,   77.058,   92.787,  113.657,    6.364,    8.087,   11.123,    6.077,    8.705,   11.643,      NaN,      NaN
144,    4.149,    4.483,    3.278,    4.386,    3.255,    3.404,   10.667,    1.898,    2.115,    0.925,    6.723,   77.659,   96.703,  117.990,    6.206,    7.939,   11.272,    6.192,    9.055,   12.074,      NaN,      NaN
144,    4.096,    4.401,    3.262,    4.314,    3.240,    3.419,   10.631,    1.826,    2.019,    0.909,    6.597,   78.142,  100.232,  122.418,    6.253,    8.368,   11.369,    6.004,    9.092,   12.042,      NaN,      NaN
144,    3.992,    4.268,    3.172,    4.171,    3.147,    3.522,    9.526,    1.929,    2.149,    0.967,    6.948,   69.673,   90.246,  110.417,    6.353,    8.380,   12.020,    5.898,    8.916,   12.170,      NaN,      NaN
144,    2.397,    1.890,    0.918,    1.900,    0.910,    0.874,    2.689,    0.950,    1.020,    0.361,    2.375,   18.724,   21.241,   25.600,    2.419,    2.527,    3.180,    2.544,    3.089,    3.795,      NaN,      NaN
144,    2.212,    1.527,    0.946,    1.516,    0.938,    0.885,    2.573,    0.897,    1.057,    0.370,    2.463,   17.780,   21.534,   26.377,    2.516,    2.543,    3.401,    2.593,    3.060,    3.974,      NaN,      NaN
144,    2.510,    1.938,    0.945,    1.943,    0.938,    0.834,    2.560,    0.955,    1.041,    0.371,    2.540,   17.219,   20.220,   25.835,    2.483,    2.440,    3.366,    2.676,    2.943,    3.931,      NaN,      NaN
144,    1.870,    1.387,    0.900,    1.373,    0.895,    0.783,    2.157,    0.834,    0.957,    0.371,    2.386,   15.351,   18.927,   23.659,    2.161,    2.336,    3.190,    2.361,    2.749,    3.684,      NaN,      NaN
144,    2.266,    1.830,    0.849,    1.841,    0.843,    0.724,    2.429,    0.963,    1.008,    0.359,    2.322,   16.926,   18.446,   23.334,    2.220,    2.199,    3.054,    2.462,    2.722,    3.513,      NaN,      NaN
144,    2.143,    1.465,    0.880,    1.455,    0.873,    0.723,    2.406,    0.887,    1.022,    0.361,    2.433,   16.407,   18.270,   23.023,    2.248,    2.225,    3.032,    2.479,    2.629,    3.626,      NaN,      NaN
144,    2.377,    1.853,    0.857,    1.863,    0.851,    0.721,    2.531,    0.950,    1.035,    0.372,    2.492,   17.162,   17.343,   21.325,    2.391,    2.159,    3.000,    2.503,    2.675,    3.631,      NaN,      NaN
144,    1.882,    1.347,    0.868,    1.328,    0.861,    0.715,    2.136,    0.838,    0.956,    0.369,    2.440,   14.848,   16.480,   20.815,    2.160,    2.201,    2.897,    2.317,    2.633,    3.466,      NaN,      NaN
144,    2.304,    1.838,    0.884,    1.845,    0.877,    0.745,    2.527,    0.943,    1.059,    0.364,    2.474,   17.602,   18.320,   22.305,    2.427,    2.220,    2.942,    2.581,    2.746,    3.553,      NaN,      NaN
144,    2.007,    1.473,    0.917,    1.462,    0.911,    0.767,    2.488,    0.872,    1.018,    0.367,    2.357,   17.654,   19.070,   22.759,    2.505,    2.268,    2.968,    2.580,    2.651,    3.591,      NaN,      NaN
144,    2.393,    1.890,    0.971,    1.896,    0.963,    0.812,    2.874,    0.936,    1.036,    0.376,    2.371,   19.748,   19.900,   23.513,    2.562,    2.333,    3.114,    2.674,    2.925,    3.892,      NaN,      NaN
144,    1.875,    1.416,    0.922,    1.402,    0.915,    0.781,    2.396,    0.818,    0.985,    0.375,    2.377,   16.856,   19.508,   23.524,    2.231,    2.337,    3.207,    2.440,    2.961,    3.925,      NaN,      NaN
144,    2.331,    1.883,    0.967,    1.889,    0.959,    0.850,    2.783,    0.937,    1.055,    0.386,    2.527,   19.394,   20.792,   24.562,    2.534,    2.515,    3.340,    2.801,    3.214,    4.089,      NaN,      NaN
144,    2.121,    1.558,    0.923,    1.544,    0.915,    0.812,    2.583,    0.902,    1.056,    0.397,    2.511,   17.867,   20.884,   24.526,    2.488,    2.513,    3.164,    2.706,    3.138,    4.011,      NaN,      NaN
144,    2.467,    1.891,    0.932,    1.903,    0.925,    0.881,    2.658,    0.932,    1.029,    0.396,    2.373,   18.596,   21.016,   24.838,    2.551,    2.529,    3.107,    2.689,    3.218,    3.933,      NaN,      NaN
144,    1.885,    1.339,    0.827,    1.331,    0.821,    0.793,    2.310,    0.827,    0.979,    0.392,    2.389,   16.734,   19.405,   22.893,    2.180,    2.359,    2.830,    2.300,    2.820,    3.551,      NaN,      NaN
144,    2.284,    1.803,    0.801,    1.820,    0.795,    0.778,    2.587,    0.944,    1.031,    0.380,    2.342,   17.901,   19.163,   22.446,    2.373,    2.379,    2.928,    2.411,    2.777,    3.667,      NaN,      NaN
144,    2.067,    1.460,    0.805,    1.456,    0.798,    0.724,    2.578,    0.919,    1.070,    0.389,    2.383,   18.054,   20.591,   22.989,    2.244,    2.258,    2.869,    2.413,    2.800,    3.554,      NaN,      NaN
144,    2.514,    1.894,    0.813,    1.910,    0.808,    0.751,    2.682,    0.935,    1.036,    0.390,    2.399,   18.470,   19.450,   22.583,    2.356,    2.233,    2.901,    2.551,    2.840,    3.637,      NaN,      NaN
144,    1.960,    1.352,    0.807,    1.341,    0.803,    0.738,    2.414,    0.848,    1.003,    0.372,    2.347,   16.917,   19.517,   22.335,    2.050,    2.216,    2.753,    2.291,    2.744,    3.322,      NaN,      NaN
144,    2.355,    1.901,    0.816,    1.915,    0.811,    0.754,    2.743,    0.992,    1.091,    0.369,    2.489,   18.346,   19.000,   23.266,    2.320,    2.160,    2.956,    2.487,    2.545,    3.510,      NaN,      NaN
144,    2.135,    1.441,    0.834,    1.440,    0.828,    0.759,    2.532,    0.901,    1.056,    0.372,    2.380,   17.092,   19.755,   23.392,    2.190,    2.165,    3.024,    2.368,    2.832,    3.628,      NaN,      NaN
144,    2.538,    1.950,    0.824,    1.963,    0.821,    0.789,    2.634,    0.982,    1.066,    0.368,    2.400,   18.153,   20.262,   23.020,    2.343,    2.359,    2.872,    2.557,    2.884,    3.459,      NaN,      NaN
144,    2.033,    1.514,    0.861,    1.495,    0.854,    0.819,    2.473,    0.868,    1.025,    0.368,    2.418,   17.235,   20.253,   23.361,    2.213,    2.184,    2.840,    2.565,    2.943,    3.645,      NaN,      NaN
