%Previsao,VTMP-925,VTMP-850,VTMP-500,TEMP-850,TEMP-500,TEMP-250,PSNM-000,UMES-925,UMES-850,UMES-500,AGPL-925,ZGEO-850,ZGEO-500,ZGEO-250,UVEL-850,UVEL-500,UVEL-250,VVEL-850,VVEL-500,VVEL-250,PREC-000,PREV-000
072,    0.105,    0.154,   -0.267,    0.152,   -0.272,    0.222,   -0.940,   -0.088,    0.020,    0.035,    0.163,   -6.143,   -9.916,   -9.590,    0.244,   -0.072,   -0.579,   -0.020,   -0.029,   -0.028,      NaN,      NaN
072,    0.147,    0.100,   -0.292,    0.103,   -0.298,    0.259,   -1.054,   -0.103,   -0.004,    0.045,    0.226,   -6.801,  -11.029,  -10.527,    0.228,   -0.074,   -0.589,   -0.028,    0.038,   -0.070,      NaN,      NaN
072,    0.160,    0.142,   -0.273,    0.142,   -0.280,    0.250,   -1.050,   -0.070,    0.012,    0.046,    0.255,   -6.572,  -10.762,  -10.823,    0.125,   -0.066,   -0.748,    0.006,    0.022,   -0.067,      NaN,      NaN
072,    0.085,    0.100,   -0.249,    0.111,   -0.256,    0.268,   -1.043,   -0.133,   -0.048,    0.046,    0.158,   -6.917,  -11.100,  -10.199,    0.183,   -0.127,   -0.913,   -0.093,    0.074,   -0.114,      NaN,      NaN
072,    0.123,    0.187,   -0.226,    0.194,   -0.234,    0.187,   -0.898,   -0.112,   -0.027,    0.049,    0.202,   -5.719,   -9.164,   -8.459,    0.211,   -0.184,   -0.769,   -0.097,   -0.001,   -0.075,      NaN,      NaN
072,    0.092,    0.165,   -0.191,    0.172,   -0.200,    0.229,   -0.782,   -0.092,   -0.029,    0.057,    0.247,   -4.814,   -7.850,   -6.403,    0.169,   -0.321,   -0.776,   -0.101,   -0.064,   -0.014,      NaN,      NaN
072,    0.165,    0.262,   -0.224,    0.263,   -0.232,    0.166,   -0.973,   -0.044,    0.004,    0.048,    0.288,   -5.848,   -8.670,   -8.669,    0.062,   -0.190,   -0.773,    0.002,    0.016,    0.079,      NaN,      NaN
072,    0.122,    0.173,   -0.257,    0.176,   -0.264,    0.191,   -0.981,   -0.074,   -0.003,    0.049,    0.297,   -6.315,   -9.286,   -9.766,    0.154,   -0.211,   -0.685,   -0.032,    0.066,    0.005,      NaN,      NaN
072,    0.222,    0.305,   -0.232,    0.303,   -0.240,    0.102,   -1.027,   -0.052,    0.019,    0.055,    0.368,   -6.141,   -8.073,   -8.698,    0.277,   -0.147,   -0.539,   -0.026,   -0.004,    0.057,      NaN,      NaN
072,    0.130,    0.147,   -0.208,    0.151,   -0.219,    0.137,   -0.897,   -0.051,   -0.008,    0.070,    0.382,   -5.568,   -7.809,   -7.691,    0.387,   -0.040,   -0.731,    0.031,    0.053,   -0.033,      NaN,      NaN
072,    0.209,    0.208,   -0.163,    0.207,   -0.172,    0.071,   -0.939,   -0.037,    0.019,    0.062,    0.406,   -5.572,   -7.418,   -7.138,    0.335,    0.041,   -0.480,    0.038,    0.078,    0.097,      NaN,      NaN
072,    0.060,    0.097,   -0.161,    0.098,   -0.170,    0.115,   -0.875,   -0.100,    0.010,    0.056,    0.360,   -5.873,   -8.229,   -6.715,    0.365,    0.026,   -0.655,   -0.108,    0.060,    0.085,      NaN,      NaN
072,    0.069,    0.128,   -0.131,    0.123,   -0.138,    0.082,   -0.988,   -0.085,    0.041,    0.050,    0.362,   -6.743,   -8.497,   -6.435,    0.463,    0.017,   -0.476,   -0.061,   -0.040,    0.198,      NaN,      NaN
072,    0.035,    0.063,   -0.156,    0.064,   -0.164,    0.162,   -0.704,   -0.081,    0.011,    0.046,    0.341,   -4.802,   -7.080,   -5.092,    0.384,    0.018,   -0.610,   -0.061,   -0.053,    0.177,      NaN,      NaN
072,    0.099,    0.128,   -0.117,    0.124,   -0.123,    0.167,   -0.779,   -0.046,    0.035,    0.037,    0.319,   -5.065,   -6.692,   -4.662,    0.242,   -0.043,   -0.579,    0.013,   -0.057,    0.147,      NaN,      NaN
072,   -0.018,   -0.007,   -0.115,   -0.007,   -0.121,    0.133,   -0.676,   -0.092,    0.016,    0.037,    0.300,   -4.877,   -7.335,   -4.819,    0.244,   -0.053,   -0.594,   -0.063,   -0.080,    0.059,      NaN,      NaN
072,   -0.036,    0.021,   -0.062,    0.017,   -0.070,    0.112,   -0.757,   -0.072,    0.033,    0.053,    0.332,   -5.533,   -7.555,   -5.551,    0.226,   -0.009,   -0.573,   -0.033,    0.021,   -0.074,      NaN,      NaN
072,   -0.097,   -0.085,   -0.084,   -0.085,   -0.092,    0.215,   -0.723,   -0.092,    0.010,    0.054,    0.257,   -5.548,   -8.665,   -5.711,    0.171,    0.002,   -0.647,   -0.003,   -0.104,    0.082,      NaN,      NaN
072,    0.000,    0.022,   -0.059,    0.017,   -0.067,    0.181,   -0.961,   -0.079,    0.042,    0.050,    0.265,   -6.689,   -9.157,   -6.496,    0.148,    0.020,   -0.427,    0.040,    0.017,   -0.035,      NaN,      NaN
072,    0.019,    0.035,   -0.166,    0.033,   -0.173,    0.150,   -1.043,   -0.109,    0.020,    0.043,    0.234,   -7.320,  -10.350,   -8.997,    0.215,    0.036,   -0.571,   -0.003,   -0.065,    0.020,      NaN,      NaN
072,    0.055,    0.151,   -0.177,    0.153,   -0.183,    0.169,   -1.173,   -0.099,   -0.004,    0.037,    0.187,   -7.936,  -10.229,   -9.492,    0.303,    0.059,   -0.317,   -0.090,    0.007,   -0.036,      NaN,      NaN
